timestamp,longitude,latitude,ve,vn,vd,heading,magx,magy,magz,mag
3840000,-4.5043596528,48.49250212020001,0,0,0,3.075817308968825,-21227.182265821513,-1300.4208844757916,42952.460678245756,47929.0959620504
3860000,-4.5043596315,48.4925017965,0,0,0,3.075817308968825,-21227.162056722267,-1300.4314150250682,42952.2849104127,47928.92978017348
3880000,-4.5043596102,48.49250147280001,0,0,0,3.075817308968825,-21227.141719573225,-1300.442017869694,42952.108420835284,47928.762896823
3900000,-4.5043595889,48.4925011491,0,0,0,3.075817308968825,-21227.12125332468,-1300.452693638139,42951.93120509248,47928.595307589974
3920000,-4.5043595675,48.4925008254,0,0,0,3.075817308968825,-21227.100654424543,-1300.4634440140183,42951.75323905853,47928.42698932715
3940000,-4.5043595462,48.49250050170001,0,0,0,3.075817308968825,-21227.079926765327,-1300.4742675515422,42951.5745574631,47928.2579748436
3960000,-4.5043595249,48.492500178,0,0,0,3.075817308968825,-21227.059066789992,-1300.4851659396095,42951.39513619564,47928.088241003636
3980000,-4.5043595036,48.4924998543,0,0,0,3.075817308968825,-21227.038073405147,-1300.4961398335608,42951.21497068652,47927.91778324653
4000000,-4.5043594822,48.49249953060001,0,0,0,3.075817308968825,-21227.016942945436,-1300.5071909774829,42951.03403629804,47927.74657791779
4020000,-4.5043594609,48.4924992069,0,0,0,3.075817308968825,-21226.99567939703,-1300.5183178863174,42950.852368338834,47927.5746583857
4040000,-4.5043594396,48.4924988832,0,0,0,3.075817308968825,-21226.974279091228,-1300.5295223086887,42950.66994220339,47927.402001023285
4060000,-4.5043594183,48.4924985595,0,0,0,3.075817308968825,-21226.952740886234,-1300.540804929443,42950.48675314607,47927.22860109147
4080000,-4.504359397,48.4924982358,0,0,0,3.075817308968825,-21226.931063632284,-1300.5521664386747,42950.302796414406,47927.05445384171
